,0
2442,26.049125595180016
2443,111.95275606054204
2444,-44.389205484211686
2445,110.19186685394055
2446,127.43039303795845
2447,-20.671080898801122
2448,68.40961342916685
2449,86.41304247359943
2450,30.200154355213556
2451,144.99949771145575
2452,-70.18561079533299
2453,76.04170881378835
2454,7.843103158158178
2455,56.740655906952384
2456,64.57848242364123
2457,44.53976700537381
2458,96.58920467938096
2459,49.93576968496299
2460,149.65352417932377
2461,-26.998607591143234
2462,-22.705340931477465
2463,-42.961196904107084
2464,8.607973837740047
2465,94.60694991570622
2466,66.62211777882774
2467,-6.234374072976017
2468,57.78700501971992
2469,33.646629388168144
2470,19.71651148239833
2471,51.63541322418367
2472,141.1266400715663
2473,12.682530982737886
2474,26.28421771802596
2475,62.77734764468849
2476,-70.60040732313288
2477,52.2345626094944
2478,-137.966228648725
2479,-112.0464886099627
2480,-113.22672804068753
2481,-62.454574917190875
2482,-71.04702201881557
2483,-23.056504797620512
2484,-48.90736490371415
2485,-82.9139512913544
2486,-131.46687407860787
2487,-65.66987588928815
2488,-9.993470567493624
2489,-64.77747695481554
2490,-11.633547097695452
2491,-22.089415358222205
2492,-60.77295140041456
2493,69.33959622269795
2494,67.93945525583993
2495,70.27227552672194
2496,37.175256107351814
2497,-83.19246422430936
2498,5.3701107612032555
2499,-124.74975749538716
2500,12.76077240033647
2501,-126.66527828448949
2502,-30.94606618049766
2503,9.647766852836547
2504,58.97870527329115
2505,12.794436290637105
2506,-21.98238709385383
2507,25.10703659476728
2508,-27.952443776399633
2509,-79.60322047907583
2510,-92.05377293472675
2511,-34.16796060235515
2512,-30.327555394076313
2513,-4.795556290424239
2514,54.57734329289281
2515,65.87580269645291
2516,25.475299330728866
2517,13.665381187390448
2518,25.045106411378082
2519,37.69106946143834
2520,76.36731078230373
2521,81.51729112081959
2522,38.77622972943704
2523,120.13705611268719
2524,71.33831317097058
2525,55.46299150653909
2526,42.907562579171184
2527,10.109236580860715
2528,-85.73331455353319
2529,55.07809077519134
2530,16.711310935370772
2531,20.4458162783902
2532,-94.77916769419943
2533,-91.91546008210386
2534,-75.12147884653369
2535,-14.93420832897844
2536,22.478362490341258
2537,-93.9923017867753
2538,24.42871511045304
2539,14.262685527625477
2540,-117.748918272538
2541,-130.04732448678953
2542,38.67909245293376
2543,-42.00251770830351
2544,-35.66194970237305
2545,12.996784469428038
2546,-20.297632046880814
2547,-44.07485409427199
2548,-5.070477434255235
2549,-42.61896241573711
2550,-94.05869987992577
2551,-92.43259636653944
2552,-101.619156397023
2553,-72.21966947465859
2554,-88.76464382125229
2555,-31.55979465580266
2556,-79.33057429817093
2557,-34.08986310713112
2558,-73.62933327262587
2559,-31.524335913363927
2560,-55.39730184741903
2561,-50.74223628295505
2562,-40.480753697770176
2563,-51.73044114652086
2564,23.719651289215687
2565,-50.3821021584328
2566,-67.67450847426463
2567,-15.424984233268006
2568,-85.1665404099753
2569,-32.375612544793576
2570,-65.04116173935635
2571,-10.37157404803348
2572,-38.672533480835256
2573,-41.634993536003115
2574,-18.33148537495491
2575,-6.970701594980114
2576,53.40996175276675
2577,36.27264339792002
2578,65.42803069445733
2579,-16.40785231380684
2580,34.05278799560229
2581,8.910883310905513
2582,50.81157542266338
2583,51.259357656353444
2584,90.62870609714695
2585,86.69389648431724
2586,77.52666608685271
2587,69.0573019975045
2588,132.2386594468209
2589,136.85844109792828
2590,93.4581985029882
2591,97.82587950424949
2592,122.75848618078527
2593,74.095434906594
2594,117.24856961915228
2595,59.961589403568496
2596,85.75535867556344
2597,108.86136202969702
2598,124.62327984379417
2599,-33.782805567656325
2600,106.4409662861183
2601,80.11258137881622
2602,89.75570860392983
2603,90.87576752039074
2604,96.7834221030696
2605,40.3636389935714
2606,65.68922617364784
2607,85.56553319810561
2608,63.00591300716698
2609,101.88308840904297
2610,-93.55441504635574
2611,-84.20743991957993
2612,-127.78095032868924
2613,36.51773761702361
2614,49.79769534343596
2615,56.41105526194955
2616,-52.0830378310381
2617,18.91961555826768
2618,82.45680226675259
2619,110.11232844310672
2620,35.52090698842039
2621,22.587909629628204
2622,107.81396183175511
2623,67.42394138830329
2624,-40.464780480556
2625,63.86622318591067
2626,119.40406149191351
2627,87.62222885790878
2628,93.35982952568338
2629,45.65116298143856
2630,68.24366000482144
2631,107.20709207880086
2632,90.16012135812423
2633,86.35491620787676
2634,83.49118386618665
2635,58.126732317557284
2636,34.608111743403576
2637,28.51638516151692
2638,33.20446906282213
2639,14.633778138916842
2640,55.58451733380152
2641,79.18960401695543
2642,98.10453780943541
2643,-53.836241314840855
2644,81.53428472799062
2645,93.58323880220907
2646,55.03135402497225
2647,-8.496691135414045
2648,101.16019659062854
2649,96.04601756882944
2650,86.64222377800712
2651,106.63391971453146
2652,103.56252128008097
2653,-45.19752752322496
2654,82.61807605573105
2655,121.97918312260946
2656,120.39436091810408
2657,101.03586149661704
2658,77.48664966962612
2659,79.63544198080659
2660,65.59803637247862
2661,94.78598768472959
2662,-44.86455671354831
2663,138.55048874924492
2664,-49.79578296103665
2665,89.83790287486805
2666,57.73460696744789
2667,127.5863243914056
2668,110.25380605217404
2669,139.98066910901758
2670,165.6572390409781
2671,-38.64421435515129
2672,51.30658082278035
2673,71.54174025172871
2674,135.51899584966787
2675,141.27115659723393
2676,145.24972864977937
2677,85.65672318836236
2678,-39.309191254578366
2679,119.67037835258932
2680,99.73240782611512
2681,95.49435556450312
2682,105.3430294573088
2683,86.38826377459145
2684,139.2421903006538
2685,144.85645973437087
2686,120.26849005954506
2687,120.97769895838934
2688,125.93814679780725
2689,126.68856396075898
2690,114.40565293718325
2691,82.35151048575827
2692,98.85669010750402
2693,123.24826904803518
2694,116.96904996394505
2695,142.43050189392943
2696,123.71102671976898
2697,142.1021034523488
2698,-23.13523962212568
2699,2.0080619566108453
2700,132.2851523292585
2701,93.8312464995971
2702,104.52887860672908
2703,98.61332258253924
2704,131.58043296264142
2705,113.76096306156782
2706,146.47603490618263
2707,54.45217125035154
2708,154.487097126972
2709,-76.18876328155152
2710,102.95301506389022
2711,14.729538473212585
2712,135.43488184306807
2713,102.3088819224989
2714,113.28376660439844
2715,82.39764259997558
2716,-14.739927150920565
2717,1.2263851232551133
2718,115.94222003757461
2719,140.30942024864856
2720,5.176497661989032
2721,101.52741639019979
2722,139.23762459483254
2723,123.2468666201038
2724,122.17694328318704
2725,144.63106151239103
2726,142.5314501853775
2727,142.95979747076169
2728,-33.53309758791174
2729,-9.114869474335933
2730,98.04705631191477
2731,119.49980500648887
2732,124.97242202668423
2733,73.52938830283034
2734,76.65851382995862
2735,-23.8264038316575
2736,128.7269953044513
2737,109.23561229611684
2738,116.49092639703763
2739,-66.5334111775817
2740,153.92137593349824
2741,11.651530191819525
2742,-51.83456485794043
2743,-27.29307729561844
2744,43.429189619983376
2745,5.43265947837833
2746,44.947871003862076
2747,118.19953736979444
2748,108.79676329998017
2749,40.368555712543674
2750,156.59112862728054
2751,-39.14911697248645
2752,-98.0608981443242
2753,144.52522419650003
2754,60.37192343132996
2755,127.0134100697395
2756,89.30549447645642
2757,109.53163153522125
2758,101.7118977506791
2759,61.256223452170815
2760,134.32150987710472
2761,115.31023597493831
2762,112.75831272077376
2763,114.01142240787166
2764,139.79885375487817
2765,-91.04708717341603
2766,100.53344655436572
2767,29.932141574989554
2768,13.544805019313703
2769,-59.95594668194862
2770,-117.25099814240173
2771,74.86344044381842
2772,-112.76704410553789
2773,113.61543207604606
2774,39.95791281771533
2775,61.54907702656835
2776,-156.50096855987465
2777,52.74310620186655
2778,-60.206180524964864
2779,85.93557780954053
2780,142.03841177933595
2781,-38.78462886722128
2782,29.92032843937658
2783,62.717046573131725
2784,23.311836281460522
2785,-2.4117131510662446
2786,-24.714147039788433
2787,14.485562743048856
2788,30.739206161933968
2789,67.11302395882385
2790,57.804780049818376
2791,62.23458591467731
2792,44.843151571662546
2793,91.51576382836811
2794,65.70006790010929
2795,56.075161635361
2796,76.49682695253121
2797,51.25544189054119
2798,99.13906723592657
2799,104.04264008988474
2800,160.28659083541677
2801,102.19970290839841
2802,128.14386944514425
2803,50.31093515852162
2804,26.68127609980069
2805,-5.732191184623432
2806,-29.566105296818883
2807,52.337994548248446
2808,65.58044194907762
2809,68.6133172873558
2810,34.90715546394428
2811,46.65214790415624
2812,50.35221446396327
2813,91.68343528079679
2814,121.1282671936368
2815,92.20718611369422
2816,-41.30787289519441
2817,56.018213712910025
2818,64.41380155425395
2819,94.24434362006593
2820,92.2507649034132
2821,120.32862807218484
2822,97.08726795296015
2823,70.4693940982179
2824,85.16068998372789
2825,132.87119357215312
2826,100.04634912297904
2827,70.44955085202476
2828,90.42330366941783
2829,117.49586186123757
2830,126.23614843818685
2831,78.02439565668374
2832,42.69502724538494
2833,74.21245191926246
2834,110.78723068549427
2835,130.7061428019074
2836,105.59346458409804
2837,102.0790820528392
2838,128.547226042054
2839,108.79971275284976
2840,91.57154352599946
2841,104.55322990772015
2842,95.03658125728143
2843,68.5990997111718
2844,53.70235269083223
2845,99.09479223847646
2846,126.26032172587624
2847,79.54767486060729
2848,102.11961290041785
2849,99.33513383928712
2850,110.28821352917636
2851,70.13942825649502
2852,-24.25883891771548
2853,-71.56559043804617
2854,92.49384467988455
2855,62.12788304563191
2856,-33.63940904227603
2857,47.5982326644274
2858,105.65196548600329
2859,40.70774179060758
2860,5.886504984801658
2861,67.3360021559465
2862,39.57374740729156
2863,39.15117555040193
2864,81.95042864201213
2865,45.31752785570969
2866,51.92474479363276
2867,20.979032313447057
2868,33.714226108093335
2869,66.1253691431343
2870,28.31394389975805
2871,2.628439290376469
2872,18.564162336053176
2873,87.65223258968007
2874,60.68663361936861
2875,65.53400773885366
2876,45.189071907289396
2877,85.35004232565727
2878,67.49571078962106
2879,51.83206552015254
2880,-86.62411475198681
2881,10.907711951197914
2882,40.10805917145113
2883,75.25404007712046
2884,5.084459778364646
2885,-151.43678400315395
2886,-17.920223425287386
2887,1.50369088623409
2888,-30.004123955997237
2889,2.866411257017862
2890,-131.01010994326543
2891,-6.560433785615631
2892,-30.50361530741482
2893,-65.90433383089461
2894,28.90201241361289
2895,59.800353291598334
2896,-66.3442591977284
2897,-3.8834614470426114
2898,119.93285358577205
2899,-54.81050503727823
2900,49.163884591055876
2901,71.18867737417118
2902,49.02773836588584
2903,8.075226185087233
2904,-61.35554939754641
2905,-59.352518748467396
2906,-24.927261485327346
2907,32.794327249441665
2908,-171.38022954040707
2909,60.20941291829653
2910,105.052004002482
2911,-2.0890489003310666
2912,-22.22386815507427
2913,-42.297522120862695
2914,-70.85338368830831
2915,-0.5152608070134176
2916,-88.62731089651508
2917,-145.27979294237306
2918,-57.73479718811272
2919,-37.529702050024575
2920,-88.50885524488686
2921,11.190441552647652
2922,88.65163320596504
2923,-55.55914978331288
2924,-124.15899048917059
2925,-52.06360129160067
2926,24.561299153015604
2927,-49.87801026463843
2928,-41.54878834633472
2929,-40.11756133818584
2930,-11.416169590568929
2931,239.4417731534851
2932,81.65570667148708
2933,184.65684541529998
2934,99.07755907229077
2935,242.57867726507578
2936,210.61580556309087
2937,44.984554284645895
2938,138.45082879387803
2939,169.8901099981033
2940,171.9454441416282
2941,157.40411943225695
2942,176.69798084749115
2943,-72.41255959841509
2944,199.283405198443
2945,-27.72873764141727
2946,163.12773081704356
2947,191.1763350567661
2948,233.94123021009756
2949,187.46821342770357
2950,-76.09870298571602
2951,210.835611831092
2952,185.49270025703936
2953,-13.628543271408176
2954,219.04262562278922
2955,160.41387575716158
2956,180.95412372364973
2957,162.67836243250798
2958,201.98164373990187
2959,174.62160267239108
2960,10.131288672390488
2961,177.50295519229735
2962,-74.49805993275442
2963,124.12674889694593
2964,201.61925867927857
2965,133.94273738229896
2966,124.26841262599287
2967,-132.33815520205798
2968,-1.9025026208688878
2969,-127.4256842902848
2970,182.2379460507301
2971,208.0272255419732
2972,191.77957443862329
2973,117.14241698577354
2974,-120.58950174963341
2975,-97.87435511342412
2976,120.37965469456145
2977,149.702441172006
2978,171.31698913356092
2979,216.76164543766134
2980,237.60901505038134
2981,254.38028579282198
2982,216.31657778938566
2983,226.36089467015472
2984,258.50136620169485
2985,249.25104767704042
2986,271.22337578379467
2987,255.31927793654134
2988,237.05379859360528
2989,210.5643219064401
2990,216.73485700393437
2991,256.78645484181493
2992,177.78748441642676
2993,264.97465403632856
2994,38.42548154393961
2995,236.7646137601284
2996,277.60499866798517
2997,236.257246662821
2998,189.7820855689775
2999,268.57881052171547
3000,231.24010049438766
3001,-71.1077687727272
3002,181.44275317102577
3003,143.9571906171044
3004,155.62488273650905
3005,-19.48188810211785
3006,-92.47761846607905
3007,97.62662652743295
3008,225.8346845830056
3009,178.6704708459628
3010,43.51193779740428
3011,180.07939353842244
3012,194.49401014635845
3013,172.28225355546016
3014,-70.06851688728466
3015,151.87811523483464
3016,245.9001651619455
3017,228.07489444331335
3018,-80.14584028565143
3019,168.52469087935614
3020,231.37875318393964
3021,-84.9572958470886
3022,-102.4734321504424
3023,-169.49257394727186
3024,-82.56934731886953
3025,-110.26073852173477
3026,-55.842132561249834
3027,-67.1091214301831
3028,-42.43650249494545
3029,-154.64935371938563
3030,-139.29861417986993
3031,163.93446344262648
3032,237.6745531632914
3033,30.706959058610888
3034,-17.78350313516733
3035,212.56452626036395
3036,150.64486968848263
3037,-127.26925975981278
3038,166.96646979034176
3039,169.3105171495244
3040,118.48526002639966
3041,116.82133495670443
3042,-181.10552010450445
3043,-44.97256906476902
3044,-127.63656118346742
3045,-136.601966848955
3046,-51.03793029078603
3047,-90.05999867386622
3048,-45.815981468153986
3049,-142.11496367245965
3050,5.592083100304491
3051,-66.54892842049026
3052,-8.140591086344898
3053,-14.394805791885341
3054,-6.798213954444409
3055,-88.66880604326411
3056,-4.777214642012076
3057,-69.39289688990533
3058,-84.20271075455568
3059,-71.45264616182355
3060,136.5590890287108
3061,142.63314240537557
3062,103.49796870709713
3063,121.60621977943231
3064,-63.514513840516024
3065,206.22427115713134
3066,176.41825200317845
3067,183.36980018212773
3068,183.25577272758053
3069,228.3531712859214
3070,-71.74376893288175
3071,-75.80686088958743
3072,151.19188946631635
3073,206.8843300519109
3074,174.86543333891476
3075,206.56990303050625
3076,151.9386016043183
3077,198.24686465183217
3078,198.25053947584087
3079,227.0887952802628
3080,205.2266575592355
3081,261.15769377693664
3082,227.9136203293674
3083,185.45984106938914
3084,209.66376028333255
3085,208.19390651439363
3086,182.78857014549845
3087,191.96817431336484
3088,206.6111491268674
3089,-85.4069221707531
3090,191.4840518996767
3091,-65.07521900751546
3092,-25.69253134974658
3093,-93.4112494939258
3094,-174.30475679034032
3095,-31.426325554065414
3096,-181.8898932071744
3097,-17.684658740980552
3098,-15.370053166494188
3099,-117.00098262016832
3100,-138.22808515215644
3101,144.54153810973534
3102,-47.30541744058094
3103,-125.9288172527456
3104,-100.9120815954664
3105,-43.528818211953244
3106,146.23077215428572
3107,111.45369459298175
3108,-66.57117103393264
3109,-68.36475899510094
3110,-70.57018130589962
3111,-31.329697717587898
3112,-29.458986274398146
3113,10.409058473065082
3114,-40.805302100993735
3115,-18.6399298961397
3116,8.77435947103315
3117,130.13735900458533
3118,210.2856512002357
3119,190.6634047843525
3120,179.44820552376598
3121,-24.872256089387008
3122,138.82498715262608
3123,-34.77299200331221
3124,-43.2963446329755
3125,21.663952670959123
3126,-49.79805279900362
3127,-59.205843035522044
3128,-62.72850415979505
3129,-58.121425322540226
3130,33.3346924481891
3131,-31.180539039783465
3132,-22.626809932555915
3133,33.60355146973834
3134,-11.57448518804542
3135,-4.5428190931471395
3136,41.13646723426299
3137,-0.8194858769801712
3138,5.470927172691834
3139,-51.808098049541044
3140,-19.954173470902454
3141,4.862443563626017
3142,-40.831265448557325
3143,-34.84680751591724
3144,-40.756514077998204
3145,-29.87146437647441
3146,-42.5776961714519
3147,-23.74624702279332
3148,-102.19685058641912
3149,-51.22859958173292
3150,-30.703051637960847
3151,-60.84766377480252
3152,-16.489972405644902
3153,-39.460730481745316
3154,-21.770861291690814
3155,-70.747071878566
3156,-82.7486858904753
3157,-47.423726345883736
3158,-57.21268683330992
3159,-5.6430676981122465
3160,-87.25903163691002
3161,-27.3119267562674
3162,-52.77909970092753
3163,-62.930816190117326
3164,-69.9683934186776
3165,-43.707125769330226
3166,-88.51140867655012
3167,-17.358253492637676
3168,-85.03418246857291
3169,-39.45584158367443
3170,151.78361957391257
3171,-55.90179099929751
3172,-46.23773272644186
3173,-57.72345482541602
3174,13.741673874223942
3175,160.75701381610097
3176,55.5166783907021
3177,139.8102805516753
3178,36.38579211640383
3179,-21.166304551472585
3180,162.68567536734088
3181,-18.44535430911478
3182,-68.28266707947739
3183,-136.28263699036665
3184,-56.82109967499656
3185,-144.23128305266954
3186,220.06545616349916
3187,208.20915818050577
3188,150.3900240398253
3189,196.47623747564052
3190,200.2332855656569
3191,227.9799598318337
3192,111.07392282355681
3193,-153.2270980046865
3194,-135.73803754007463
3195,-196.8850028400746
3196,-77.62057681122558
3197,141.36896942933564
3198,-51.71489966788518
3199,-33.50694372287659
3200,126.00560892627259
3201,-67.13634409261763
3202,-53.770268672746994
3203,155.13416266974338
3204,161.91086345900416
3205,150.0423546457444
3206,175.82196955982783
3207,-7.734665997213211
3208,205.4156179528817
3209,-14.091640461381608
3210,174.70916057186017
3211,129.09732828471525
3212,136.75727215178796
3213,109.40794947217962
3214,173.27599821909337
3215,188.32889266295012
3216,-38.286997473307736
3217,185.51370423053558
3218,144.90047063524872
3219,197.0046291493199
3220,191.51697358663304
3221,134.2551070938182
3222,-23.687106842632044
3223,-11.307456783220974
3224,-0.3565586744508835
3225,51.14395991990311
3226,-34.51350747546362
3227,-21.087558221638204
3228,-38.29801177510612
3229,-43.837952562176724
3230,-1.0190683669743192
3231,-4.53746700941442
3232,-34.15911390175786
3233,190.71254699050695
3234,-21.867674689093892
3235,142.12368450358514
3236,137.09844978541227
3237,166.31655075285187
3238,124.2097170388243
3239,204.95564221497534
3240,121.67974759432023
3241,-0.8776082166383259
3242,129.67091512178337
3243,133.51997510381503
3244,127.11835176661398
3245,-9.37407156316636
3246,129.99808758363233
3247,196.4655194439592
3248,174.6825345606768
3249,179.06956280459312
3250,188.416367008973
3251,185.33650137038407
3252,183.0453869949626
3253,153.81946452458226
3254,159.2919862935263
3255,219.6451133306569
3256,207.4705623146139
3257,186.2992605782549
3258,211.71465025208101
3259,-21.80286085622967
3260,182.42245044139239
3261,185.7930568184898
3262,-62.132407279062676
3263,191.52688307200603
3264,108.64151364457663
3265,217.26492686881238
3266,213.6685544369266
3267,203.32024430703876
3268,211.7285438729417
3269,194.80776688333117
3270,132.3201818638339
3271,200.86947579649217
3272,-8.358629857597606
3273,214.2371355387731
3274,238.0199421554857
3275,31.76013666694127
3276,206.23136372909124
3277,241.679404497896
3278,186.45193774846757
3279,239.9128770452762
3280,-64.48197263063913
3281,201.3309946769608
3282,246.42932524704133
3283,214.3940558767927
3284,233.9552992819642
3285,246.9742728970743
3286,224.28121408548984
3287,176.8341348877281
3288,153.40689640359454
3289,167.75683081291555
3290,197.82557940734148
3291,-31.803256719517975
3292,178.7356012463329
3293,185.28151018312656
3294,190.70562508768845
3295,183.71301578143095
3296,186.06851436270034
3297,220.716349051323
3298,125.83534782314966
3299,179.7869906888048
3300,200.96098094289405
3301,242.39775734493568
3302,199.71796808769903
3303,237.18264864561246
3304,213.08971931799448
3305,217.72467364993378
3306,216.40037619095327
3307,208.46225218087872
3308,233.98506102548708
3309,-61.664639274094796
3310,225.00577578352664
3311,196.26333214164413
3312,177.40308778268948
3313,170.60073043537793
3314,222.22620918314553
3315,195.70635095659293
3316,213.82943589478367
3317,162.16078567965948
3318,179.88612484337614
3319,167.97842520901577
3320,150.56231749002376
3321,-23.960747569132874
3322,-26.201261872175134
3323,83.06260485021147
3324,-153.6557300015952
3325,127.18417693846311
3326,133.70100854333657
3327,137.89583032074145
3328,197.72414019093895
3329,-179.30945548921358
3330,-78.3255763465811
3331,-184.07746752775535
3332,6.1893870911137725
3333,-181.82620210989927
3334,-11.32886440779054
3335,-34.33993289637637
3336,-7.683019796889184
3337,-83.11079342683934
3338,158.23692464304415
3339,111.13318397469257
3340,-97.42863114244147
3341,-28.032022248485564
3342,3.043086726725573
3343,-42.83176982304905
3344,-80.48446217394985
3345,-97.11456849090065
3346,-14.147803424737386
3347,-37.56352473538669
3348,120.5388498062736
3349,127.30268940617115
3350,157.51978539133125
3351,101.3429164285947
3352,-65.2992944809716
3353,193.3847376265646
3354,168.75182722392609
3355,-54.481195135595975
3356,-108.84116043930275
3357,-143.68893137360425
3358,122.24533861844169
3359,-63.55189290721414
3360,133.05503329907572
3361,-119.39749604365997
3362,110.85830536798785
3363,-117.253160561133
3364,-59.04985493533957
3365,182.00835124132502
3366,-45.369169312820475
3367,134.65197196175347
3368,-13.391996077968457
3369,146.03757361726613
3370,164.96786604516714
3371,162.12781649564022
3372,222.03857646861024
3373,-70.95562528805098
3374,180.61229065196378
3375,-36.916252109790435
3376,122.81501173256714
3377,155.72148811932868
3378,116.7098331304483
3379,-94.07002610305224
3380,211.9602101234264
3381,-131.9653834695444
3382,-13.4546127595423
3383,167.98080284595744
3384,136.34257608264255
3385,145.4197345114825
3386,217.22409863218996
3387,-40.33985597284524
3388,198.38697492505224
3389,201.01046961723995
3390,77.68939729333998
3391,215.887208630128
3392,-97.11884538219564
3393,-84.75899837355051
3394,-72.17184049786843
3395,191.97541007384976
3396,176.94777858037907
3397,196.3658878039622
3398,250.1700843995079
3399,-56.311048297831135
3400,-34.15137949477709
3401,208.7649038104177
3402,247.56752610587327
3403,219.75674355642303
3404,220.51934318178272
3405,-51.660337624851564
3406,161.94941937319612
3407,228.39525760972003
3408,212.1722117981256
3409,-23.656762845147767
3410,216.92801501535615
3411,216.75272874938645
3412,226.51046637170754
3413,216.50526115725927
3414,253.33808315824066
3415,205.65064384125873
3416,-86.06783800794508
3417,266.7847421233994
3418,242.8995519734605
3419,206.45227332094618
3420,180.53389014066107
3421,231.9553994029157
3422,-127.07376873722284
3423,6.602465551268153
3424,-144.5693370216131
3425,177.80536362090703
3426,200.8603306196048
3427,151.06334085795444
3428,264.4921805052051
3429,237.9015770769098
3430,177.3343432288139
3431,-20.103057377585245
3432,207.77158841545162
3433,218.7941910019752
3434,217.74066976958176
3435,244.74303038618459
3436,191.94600439617147
3437,194.65945974098432
3438,197.05873317974704
3439,210.0276219691076
3440,228.3396600849772
3441,225.3662642970427
3442,152.5439090161664
3443,190.40783604789462
3444,162.2915350737833
3445,183.72894512386637
3446,183.7305398450975
3447,-79.97500110250337
3448,185.1756762588507
3449,-41.90565123045199
3450,171.56715261283045
3451,198.6384945045203
3452,177.04103162972652
3453,203.0624821112131
3454,140.16989960666362
3455,204.38042461678813
3456,198.2709110189532
3457,221.05058391534197
3458,-78.20970619439576
3459,-45.727216072736404
3460,-55.18932544549013
3461,172.74001714468133
3462,189.63666060224807
3463,182.51714003912224
3464,212.7957863313369
3465,-97.07556985090245
3466,229.32315333922148
3467,209.4232218301196
3468,215.80052189099496
3469,-47.25826551146406
3470,236.09543974713517
3471,212.09004366755124
3472,-28.517449746553538
3473,223.6925082171187
3474,244.04407129455805
3475,224.10939451467127
3476,224.76230860690646
3477,174.06254628009657
3478,204.40480376519645
3479,183.12344135190904
3480,236.54609049404345
3481,200.23563223833568
3482,199.04118168452496
3483,185.0133611996515
3484,229.5959571574779
3485,211.8035090303155
3486,76.32501314022
3487,242.17684817613465
3488,-23.255398203323963
3489,189.2106801192733
3490,-79.56090466501155
3491,-84.70875521383317
3492,-75.45959073596318
3493,-65.02999150894419
3494,-73.87697811792451
3495,249.06904774440264
3496,252.0198407892018
3497,-25.000968931102847
3498,-50.46997587218783
3499,258.5863330152308
3500,-42.292968050362006
3501,-17.96010660620513
3502,-11.563283171605164
3503,247.272597177449
3504,-17.124202399957184
3505,241.57648114112774
3506,25.663027419799462
3507,-10.34492546646473
3508,-34.13195909567614
3509,32.26117908775359
3510,-14.200082510444204
3511,-39.00261550019448
3512,-47.868415281425655
3513,-49.10499627515716
3514,-58.937992378981264
3515,-30.19493003287124
3516,36.96637998656874
3517,-25.349234815092686
3518,-105.06486338707985
3519,-66.39477748575777
3520,-58.04140423073322
3521,-119.44871022215283
3522,-110.62244953586324
3523,-30.97240918961886
3524,-70.13415202840396
3525,-140.20630022562827
3526,241.00307063972429
3527,-135.813230986288
3528,-96.2092839403358
3529,-74.17627325296654
3530,19.892897836257887
3531,-81.57023013298577
3532,275.98632006990607
3533,-101.57916007460213
3534,-112.87550899726666
3535,-46.68844463327267
3536,50.29756895906331
3537,-95.85598539711907
3538,-62.02312380656939
3539,46.35137768413651
3540,-49.94235422652777
3541,-64.5630417938657
3542,-51.98284490518981
3543,-73.33320155983472
3544,-97.97677550053751
3545,-112.51592356812203
3546,-103.40066418011084
3547,-125.58681864261371
3548,-115.46094673859622
3549,-60.765983576979146
3550,-24.274953209439573
3551,-114.46439338520719
3552,-93.91773674457625
3553,-171.22108180313919
3554,-40.56699618052072
3555,-131.9039085147013
3556,-59.83274369288587
3557,-73.70931537814998
3558,-101.41350282020161
3559,-112.1779292951522
3560,-99.83795875018677
3561,-79.04167449512758
3562,-118.27064091089102
3563,-137.0142356585755
3564,-102.12775536731405
3565,-113.11756573147053
3566,-117.45019487390594
3567,169.5692514665007
3568,-151.2907023917702
3569,-89.47865234458739
3570,-87.80274692158609
3571,-101.1167890809714
3572,-107.58889395081616
3573,-149.8571126040605
3574,-129.17628638161762
3575,-130.7973400077754
3576,-125.59516525797204
3577,-108.95056418976338
3578,-113.2129443992178
3579,-107.41012609064506
3580,-90.9144010955845
3581,-112.04732194649532
3582,-72.29074424050913
3583,-94.34857221448893
3584,-126.62670047506285
3585,-157.64535688503406
3586,-148.85660296702142
3587,-120.80338003941725
3588,-111.20902217960088
3589,-147.1756572861387
3590,-144.28065838794743
3591,-114.90603666243177
3592,-142.92707463990695
3593,-127.52550917367284
3594,-148.8563266716676
3595,-157.0709005398373
3596,-183.39090827735305
3597,-100.37349305941244
3598,-122.0037918668591
3599,-125.86533178743753
3600,-150.19038553048048
3601,-149.6021351149442
3602,-71.31497005040201
3603,-121.91637545474875
3604,-159.13230404374912
3605,-150.15701494474308
3606,-122.78724210798816
3607,-118.85408229652637
3608,-169.72410561818813
3609,-153.5581390478593
3610,-93.94709987227853
3611,-144.2097829911025
3612,-101.07965143063907
3613,-131.13008160034462
3614,-81.81891797647134
3615,-134.5754665002455
3616,-94.70598093941804
3617,-115.8343965670912
3618,-66.57972014719257
3619,-104.72591377002148
3620,259.08426389387574
3621,-112.86838078765446
3622,-104.75308094267982
3623,-144.9832913420846
3624,-104.15976510135285
3625,171.91282472191352
3626,-16.34790343030724
3627,230.6786334506616
3628,-99.55219638902133
3629,-181.47208666972352
3630,-79.91361105192796
3631,-100.1127268552547
3632,-30.79639280893481
3633,217.1982295732848
3634,-100.80387625209917
3635,-120.29085626654856
3636,-66.4450887640613
3637,-98.0472431678488
3638,-94.62253033254923
3639,-75.06290481545054
3640,-150.12162011088913
3641,-36.270773918831736
3642,-167.65457613657057
3643,-139.70725245827413
3644,-90.10461286509829
3645,-95.56584050631031
3646,-131.25184561710844
3647,-17.590284712435192
3648,-54.91108615916497
3649,-2.1372631448143835
3650,-35.222413332869294
3651,-70.05673084562747
3652,147.30676031509316
3653,-48.519473889799414
3654,-65.50130809472755
3655,-153.7130562204012
3656,26.826754000889466
3657,-72.6452061424156
3658,-55.52831383702143
3659,203.0079865551569
3660,-69.35775177314487
3661,-14.081785399128634
3662,-11.890908212861945
3663,-40.3535709976361
3664,247.98605000483798
3665,-43.42358543979074
3666,-21.783347197235813
3667,-44.56847387306419
3668,267.0627729796121
